Task name: Action Rule 4
Task description: -

Date of output: 3.12.2017

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	E1__Economy (01) (subset), 1 - 1	-
	Default Partial Cedent	E2__Economic_Inequality (01) (subset), 1 - 1	-
	Default Partial Cedent	E3__Human_Flight_and_Brain_Drain (01) (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	C1__Security_Apparatus (01) (subset), 1 - 1	-
	Default Partial Cedent	C2__Factionalized_Elites (01) (subset), 1 - 1	-
	Default Partial Cedent	C3__Group_Grievance (01) (subset), 1 - 1	-
	Default Partial Cedent	Discrimination_and_violence_against_minorities (01) (subset), 1 - 1	-
	Default Partial Cedent	Environmental_Quality (subset), 1 - 1	-
	Default Partial Cedent	P1__State_Legitimacy (01) (subset), 1 - 1	-
	Default Partial Cedent	P2__Public_Services (01) (subset), 1 - 1	-
	Default Partial Cedent	P3__Human_Rights (01) (subset), 1 - 1	-
	Default Partial Cedent	Personal_Safety (01) (subset), 1 - 1	-
	Default Partial Cedent	Press_Freedom_Index (01) (subset), 1 - 1	-
	Default Partial Cedent	S1__Demographic_Pressures (01) (subset), 1 - 1	-
	Default Partial Cedent	S2__Refugees_and_IDPs (01) (subset), 1 - 1	-
	Default Partial Cedent	Tolerance_and_Inclusion (01) (subset), 1 - 1	-
	Default Partial Cedent	Tolerance_for_immigrants (01) (subset), 1 - 1	-
	Default Partial Cedent	X1__External_Intervention (01) (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Decision (subset), 1 - 1	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 5.00 Absolute number
	a-frequency	After >= 5.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
183	E1__Economy (01)(<6;7)) :  (P1__State_Legitimacy (01)(<5;6))  ->  P1__State_Legitimacy (01)(<6;7))) >÷< (Decision(Stable)  ->  Decision(Warning))	0.06	0.2878787879	-0.0113378685	0.0168539326	1.164600551	1.5277777778	0.9074074074	1.0222222222	1.9651826484	1.5277777778	1.1020408163	1.0222222222	1.9651826484	5	1	39	133	6	178	0.8333333333	0.1111111111	0.7752808989	0.0280898876	0.1136363636	2.3712121212	3.3712121212	0.885735	0.468559	0.9999996888	0.0000008467	1	0	0.0037609929	11.4638764423	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	6	5	38	129	11	178	0.5454545455	0.1224489796	0.7584269663	0.0337078652	0.1363636364	1.2066115702	2.2066115702	0.9997042939	0.0027509635	0.9999999871	0.0000000384	1	0	0.028155581	5.6050445058	0.5384615385	0.5384615385	0.1332346775	0.0005412329	0.0000111078	
72	E2__Economic_Inequality (01)(<7;8)) :  (C3__Group_Grievance (01)(<8;9)) & Discrimination_and_violence_against_minorities (01)(<8;9))  ->  C3__Group_Grievance (01)(<7;8)) & Discrimination_and_violence_against_minorities (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.06	0.2878787879	-0.0137533274	0.0112359551	1.089684726	1.5277777778	0.8876811594	1.0148148148	1.9030948757	1.5277777778	1.1265306122	1.0148148148	1.9030948757	5	1	40	132	6	178	0.8333333333	0.1086956522	0.7696629213	0.0280898876	0.1111111111	2.2962962963	3.2962962963	0.885735	0.468559	0.999999889	0.0000003112	1	0	0.0042060214	11.0779532811	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	6	5	38	129	11	178	0.5454545455	0.1224489796	0.7584269663	0.0337078652	0.1363636364	1.2066115702	2.2066115702	0.9997042939	0.0027509635	0.9999999871	0.0000000384	1	0	0.028155581	5.6050445058	0.5384615385	0.5384615385	0.1332346775	0.0005412329	0.0000111078	
71	E2__Economic_Inequality (01)(<7;8)) :  (C3__Group_Grievance (01)(<9;10>) & Discrimination_and_violence_against_minorities (01)(<9;10>)  ->  C3__Group_Grievance (01)(<7;8)) & Discrimination_and_violence_against_minorities (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.06	0.2878787879	-0.0137533274	0.0112359551	1.089684726	1.5277777778	0.8876811594	1.0148148148	1.9030948757	1.5277777778	1.1265306122	1.0148148148	1.9030948757	5	1	40	132	6	178	0.8333333333	0.1086956522	0.7696629213	0.0280898876	0.1111111111	2.2962962963	3.2962962963	0.885735	0.468559	0.999999889	0.0000003112	1	0	0.0042060214	11.0779532811	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	6	5	38	129	11	178	0.5454545455	0.1224489796	0.7584269663	0.0337078652	0.1363636364	1.2066115702	2.2066115702	0.9997042939	0.0027509635	0.9999999871	0.0000000384	1	0	0.028155581	5.6050445058	0.5384615385	0.5384615385	0.1332346775	0.0005412329	0.0000111078	
134	E2__Economic_Inequality (01)(<6;7)) :  (Tolerance_and_Inclusion (01)(<6;7))  ->  Tolerance_and_Inclusion (01)(<5;6))) >÷< (Decision(Warning)  ->  Decision(Stable))	0.08	0.2857142857	-0.0066889632	0.0280898876	1.1558441558	1.6666666667	0.9420289855	1.0378787879	2.5752212389	1.6666666667	1.0615384615	1.0378787879	2.5752212389	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	6	8	38	126	14	178	0.4285714286	0.1153846154	0.7415730337	0.0337078652	0.1363636364	0.7337662338	1.7337662338	0.9999987494	0.0000172097	0.9999999996	0.0000000013	1	0	0.097816232	2.6863804197	0.4375	0.4375	0.1203166777	0.0000028465	0.0000000074	
27	E2__Economic_Inequality (01)(<7;8)) :  (Tolerance_for_immigrants (01)(<4;5))  ->  Tolerance_for_immigrants (01)(<5;6))) >÷< (Decision(Warning)  ->  Decision(Alert))	0.08	0.2857142857	-0.004511895	0.0337078652	1.1943722944	1.6666666667	0.9601449275	1.0458015267	2.7179327522	1.6666666667	1.041509434	1.0458015267	2.7179327522	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	6	8	39	125	14	178	0.4285714286	0.1132075472	0.7359550562	0.0337078652	0.1333333333	0.6952380952	1.6952380952	0.9999987494	0.0000172097	0.9999999999	0	1	0	0.1075957559	2.4850331403	0.4375	0.4375	0.1203166777	0.0000028465	0.0000000074	
79	E3__Human_Flight_and_Brain_Drain (01)(<7;8)) :  (P1__State_Legitimacy (01)(<7;8))  ->  P1__State_Legitimacy (01)(<5;6))) >÷< (Decision(Warning)  ->  Decision(Stable))	0.04	0.2857142857	0.0503952569	0.0224719101	1.1558441558	1.4	1.4636363636	1.0291970803	1.6116838488	1.4	1.4636363636	1.0291970803	1.6116838488	7	0	37	134	7	178	1	0.1590909091	0.7921348315	0.0393258427	0.1590909091	3.0454545455	4.0454545455	0.4782969	1	0.9999942899	0.0000141429	1	0	0.000038441	22.1908559277	0.8888888889	0.8888888889	0.099380799	0.5695328119	0.3365795718	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	
94	E3__Human_Flight_and_Brain_Drain (01)(<7;8)) :  (P3__Human_Rights (01)(<9;10>)  ->  P3__Human_Rights (01)(<6;7))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.03	0.2857142857	0.0024154589	0.0056179775	1.0659451659	1.4	1.0222222222	1.0072992701	1.5641084383	1.4	1.0222222222	1.0072992701	1.5641084383	5	0	40	133	5	178	1	0.1111111111	0.7752808989	0.0280898876	0.1111111111	2.9555555556	3.9555555556	0.59049	1	0.9999996888	0.0000008467	1	0	0.0008683075	15.2048811818	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	
100	E3__Human_Flight_and_Brain_Drain (01)(<6;7)) :  (Environmental_Quality(<5;6))  ->  Environmental_Quality(<4;5))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.08	0.2833333333	-0.0069558101	0.0224719101	1.0787878788	1.6071428571	0.9483282675	1.030075188	2.2150170648	1.6071428571	1.0544871795	1.030075188	2.2150170648	6	2	39	131	8	178	0.75	0.1276595745	0.7696629213	0.0337078652	0.1333333333	1.9666666667	2.9666666667	0.96190821	0.18689527	0.999999889	0.0000003112	1	0	0.0036487825	10.9618398939	0.7	0.7	0.1381698559	0.0529721529	0.0083610428	7	8	37	126	15	178	0.4666666667	0.1346153846	0.7471910112	0.0393258427	0.1590909091	0.8878787879	1.8878787879	0.9999971535	0.0000336249	0.9999999987	0.0000000042	1	0	0.0458774188	4.2401273055	0.4705882353	0.4705882353	0.1176470588	0.0000059244	0.0000000162	
184	E1__Economy (01)(<6;7)) :  (P1__State_Legitimacy (01)(<5;6))  ->  P1__State_Legitimacy (01)(<8;9))) >÷< (Decision(Stable)  ->  Decision(Alert))	0.05	0.2777777778	0.0090702948	0.0224719101	1.173681257	1.5	1.0888888889	1.0298507463	1.9800843486	1.5	1.0888888889	1.0298507463	1.9800843486	5	1	39	133	6	178	0.8333333333	0.1111111111	0.7752808989	0.0280898876	0.1136363636	2.3712121212	3.3712121212	0.885735	0.468559	0.9999996888	0.0000008467	1	0	0.0037609929	11.4638764423	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	5	4	40	129	9	178	0.5555555556	0.1020408163	0.7528089888	0.0280898876	0.1111111111	1.1975308642	2.1975308642	0.99910908	0.008331094	0.9999999958	0.0000000129	1	0	0.0466351277	4.5994945725	0.5454545455	0.5454545455	0.1437398936	0.0016349395	0.0000636899	
113	E3__Human_Flight_and_Brain_Drain (01)(<6;7)) :  (X1__External_Intervention (01)(<8;9))  ->  X1__External_Intervention (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.04	0.275	0.027173913	0.0168539326	1.0338383838	1.4583333333	1.2173913043	1.0220588235	1.7243453645	1.4583333333	1.2173913043	1.0220588235	1.7243453645	7	1	38	132	8	178	0.875	0.152173913	0.7808988764	0.0393258427	0.1555555556	2.4611111111	3.4611111111	0.81310473	0.56953279	0.9999991533	0.0000022334	1	0	0.0002933655	17.1666037643	0.8	0.8	0.1206045378	0.2251589684	0.0712113878	6	4	38	130	10	178	0.6	0.125	0.7640449438	0.0337078652	0.1363636364	1.4272727273	2.4272727273	0.9983650626	0.0127951984	0.9999999616	0.000000111	1	0	0.0157814236	7.0871648252	0.5833333333	0.5833333333	0.1367354424	0.0027509669	0.0001119304	
6	E2__Economic_Inequality (01)(<7;8)) :  (Environmental_Quality(<5;6))  ->  Environmental_Quality(<4;5))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.07	0.2666666667	0.029856387	0.0337078652	1.0248484848	1.8	1.3224489796	1.0465116279	3.9408695652	1.8	1.3224489796	1.0465116279	3.9408695652	6	4	39	129	10	178	0.6	0.1224489796	0.7584269663	0.0337078652	0.1333333333	1.3733333333	2.3733333333	0.9983650626	0.0127951984	0.9999999871	0.0000000384	1	0	0.0177703811	6.7611958468	0.5833333333	0.5833333333	0.1367354424	0.0027509669	0.0001119304	5	10	39	124	15	178	0.3333333333	0.0925925926	0.7247191011	0.0280898876	0.1136363636	0.3484848485	1.3484848485	0.9999999907	0.0000001866	1	0	1	0	0.2989126623	0.6531897123	0.3529411765	0.3529411765	0.1126384833	0.000000027	0	
132	E2__Economic_Inequality (01)(<6;7)) :  (Tolerance_for_immigrants (01)(<4;5))  ->  Tolerance_for_immigrants (01)(<5;6))) >÷< (Decision(Warning)  ->  Decision(Stable))	0.1	0.2619047619	-0.0488888889	0.0112359551	1.0595238095	1.4583333333	0.6944444444	1.0147058824	1.8077557756	1.4583333333	1.44	1.0147058824	1.8077557756	5	1	39	133	6	178	0.8333333333	0.1111111111	0.7752808989	0.0280898876	0.1136363636	2.3712121212	3.3712121212	0.885735	0.468559	0.9999996888	0.0000008467	1	0	0.0037609929	11.4638764423	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	8	6	36	128	14	178	0.5714285714	0.16	0.7640449438	0.0449438202	0.1818181818	1.3116883117	2.3116883117	0.9998186388	0.0014740543	0.9999999616	0.000000111	1	0	0.0070960303	8.5844675892	0.5625	0.5625	0.1203166777	0.0003106314	0.0000035182	
160	E1__Economy (01)(<5;6)) :  (S2__Refugees_and_IDPs (01)(<3;4))  ->  S2__Refugees_and_IDPs (01)(<5;6))) >÷< (Decision(Stable)  ->  Decision(Warning))	0.04	0.2597402597	0.0086956522	0.0224719101	1.0507674144	1.5714285714	1.0869565217	1.030075188	2.2526389866	1.5714285714	1.0869565217	1.030075188	2.2526389866	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	5	6	39	128	11	178	0.4545454545	0.1	0.7471910112	0.0280898876	0.1136363636	0.8388429752	1.8388429752	0.9999771003	0.0002957061	0.9999999987	0.0000000042	1	0	0.1031937405	2.7089777519	0.4615384615	0.4615384615	0.1332346775	0.0000501805	0.0000004949	
139	E2__Economic_Inequality (01)(<6;7)) :  (S1__Demographic_Pressures (01)(<7;8))  ->  S1__Demographic_Pressures (01)(<6;7))) >÷< (Decision(Warning)  ->  Decision(Stable))	0.04	0.2597402597	0.0086956522	0.0224719101	1.0507674144	1.5714285714	1.0869565217	1.030075188	2.2526389866	1.5714285714	1.0869565217	1.030075188	2.2526389866	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	5	6	39	128	11	178	0.4545454545	0.1	0.7471910112	0.0280898876	0.1136363636	0.8388429752	1.8388429752	0.9999771003	0.0002957061	0.9999999987	0.0000000042	1	0	0.1031937405	2.7089777519	0.4615384615	0.4615384615	0.1332346775	0.0000501805	0.0000004949	
146	E2__Economic_Inequality (01)(<6;7)) :  (P1__State_Legitimacy (01)(<5;6))  ->  P1__State_Legitimacy (01)(<7;8))) >÷< (Decision(Stable)  ->  Decision(Warning))	0.02	0.25	0.0059288538	0.0112359551	1.0113636364	1.3333333333	1.0454545455	1.0144927536	1.4972067039	1.3333333333	1.0454545455	1.0144927536	1.4972067039	6	0	38	134	6	178	1	0.1363636364	0.7865168539	0.0337078652	0.1363636364	3.0454545455	4.0454545455	0.531441	1	0.9999977666	0.0000057101	1	0	0.0001739961	18.9101479915	0.875	0.875	0.110239638	0.5217031143	0.3016627059	6	2	38	132	8	178	0.75	0.1304347826	0.7752808989	0.0337078652	0.1363636364	2.0340909091	3.0340909091	0.96190821	0.18689527	0.9999996888	0.0000008467	1	0	0.0032013936	11.38019395	0.7	0.7	0.1381698559	0.0529721529	0.0083610428	
65	E2__Economic_Inequality (01)(<7;8)) :  (C3__Group_Grievance (01)(<9;10>)  ->  C3__Group_Grievance (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.07	0.25	-0.0341614907	0.0056179775	0.9364478114	1.4285714286	0.7608695652	1.0073529412	1.6886412875	1.4285714286	1.3142857143	1.0073529412	1.6886412875	5	1	40	132	6	178	0.8333333333	0.1086956522	0.7696629213	0.0280898876	0.1111111111	2.2962962963	3.2962962963	0.885735	0.468559	0.999999889	0.0000003112	1	0	0.0042060214	11.0779532811	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	7	5	37	129	12	178	0.5833333333	0.1428571429	0.7640449438	0.0393258427	0.1590909091	1.3598484848	2.3598484848	0.9994587682	0.0043293433	0.9999999616	0.000000111	1	0	0.0106316994	7.813076594	0.5714285714	0.5714285714	0.127775313	0.0009200447	0.0000197498	
177	E1__Economy (01)(<6;7)) :  (Tolerance_for_immigrants (01)(<4;5))  ->  Tolerance_for_immigrants (01)(<5;6))) >÷< (Decision(Warning)  ->  Decision(Stable))	0.12	0.25	-0.0393765381	0.0224719101	1.0113636364	1.5	0.768115942	1.0298507463	1.9888888889	1.5	1.3018867925	1.0298507463	1.9888888889	6	2	38	132	8	178	0.75	0.1304347826	0.7752808989	0.0337078652	0.1363636364	2.0340909091	3.0340909091	0.96190821	0.18689527	0.9999996888	0.0000008467	1	0	0.0032013936	11.38019395	0.7	0.7	0.1381698559	0.0529721529	0.0083610428	9	9	35	125	18	178	0.5	0.1698113208	0.7528089888	0.0505617978	0.2045454545	1.0227272727	2.0227272727	0.9999979538	0.0000208826	0.9999999958	0.0000000129	1	0	0.0130844869	6.8776501018	0.5	0.5	0.1091089451	0.0000039299	0.0000000059	
40	E2__Economic_Inequality (01)(<7;8)) :  (P2__Public_Services (01)(<8;9))  ->  P2__Public_Services (01)(<6;7))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.07	0.2461538462	0.1090425532	0.0337078652	0.9197358197	1.4102564103	1.8723404255	1.0441176471	1.6444008928	1.4102564103	1.8723404255	1.0441176471	1.6444008928	11	2	34	131	13	178	0.8461538462	0.2340425532	0.797752809	0.0617977528	0.2444444444	2.347008547	3.347008547	0.8661172452	0.3786550197	0.9999858571	0.0000339185	1	0	0.0000050377	26.1378358094	0.8	0.8	0.1	0.1583600035	0.0300536518	6	4	38	130	10	178	0.6	0.125	0.7640449438	0.0337078652	0.1363636364	1.4272727273	2.4272727273	0.9983650626	0.0127951984	0.9999999616	0.000000111	1	0	0.0157814236	7.0871648252	0.5833333333	0.5833333333	0.1367354424	0.0027509669	0.0001119304	
152	E1__Economy (01)(<5;6)) :  (C2__Factionalized_Elites (01)(<8;9))  ->  C2__Factionalized_Elites (01)(<7;8))) >÷< (Decision(Warning)  ->  Decision(Stable))	0.06	0.2333333333	-0.0138888889	0.0112359551	0.9439393939	1.3888888889	0.8888888889	1.0147058824	1.661358811	1.3888888889	1.125	1.0147058824	1.661358811	5	1	39	133	6	178	0.8333333333	0.1111111111	0.7752808989	0.0280898876	0.1136363636	2.3712121212	3.3712121212	0.885735	0.468559	0.9999996888	0.0000008467	1	0	0.0037609929	11.4638764423	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	6	4	38	130	10	178	0.6	0.125	0.7640449438	0.0337078652	0.1363636364	1.4272727273	2.4272727273	0.9983650626	0.0127951984	0.9999999616	0.000000111	1	0	0.0157814236	7.0871648252	0.5833333333	0.5833333333	0.1367354424	0.0027509669	0.0001119304	
111	E3__Human_Flight_and_Brain_Drain (01)(<6;7)) :  (P2__Public_Services (01)(<8;9))  ->  P2__Public_Services (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.04	0.2222222222	0.0447695035	0.0168539326	0.8290684624	1.4	1.429787234	1.0222222222	1.6645973909	1.4	1.429787234	1.0222222222	1.6645973909	7	2	38	131	9	178	0.7777777778	0.1489361702	0.7752808989	0.0393258427	0.1555555556	2.0765432099	3.0765432099	0.947027862	0.225159022	0.9999996888	0.0000008467	1	0	0.0010631377	13.8298867924	0.7272727273	0.7272727273	0.1285648693	0.0701908439	0.0115035617	5	4	39	130	9	178	0.5555555556	0.1041666667	0.7584269663	0.0280898876	0.1136363636	1.2474747475	2.2474747475	0.99910908	0.008331094	0.9999999871	0.0000000384	1	0	0.0424334549	4.8438112468	0.5454545455	0.5454545455	0.1437398936	0.0016349395	0.0000636899	
60	E2__Economic_Inequality (01)(<7;8)) :  (Discrimination_and_violence_against_minorities (01)(<8;9))  ->  Discrimination_and_violence_against_minorities (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.06	0.2142857143	-0.0136170213	0.0112359551	0.8026695527	1.4285714286	0.8865248227	1.0149253731	1.7848324515	1.4285714286	1.128	1.0149253731	1.7848324515	5	2	40	131	7	178	0.7142857143	0.1063829787	0.7640449438	0.0280898876	0.1111111111	1.8253968254	2.8253968254	0.9743085	0.1496944	0.9999999616	0.000000111	1	0	0.0118905254	8.2148074168	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	6	6	38	128	12	178	0.5	0.12	0.7528089888	0.0337078652	0.1363636364	1.0227272727	2.0227272727	0.9999498197	0.0005412318	0.9999999958	0.0000000129	1	0	0.0456794625	4.4193735594	0.5	0.5	0.1290994449	0.0000992858	0.0000010255	
144	E2__Economic_Inequality (01)(<6;7)) :  (C3__Group_Grievance (01)(<8;9))  ->  C3__Group_Grievance (01)(<6;7))) >÷< (Decision(Warning)  ->  Decision(Stable))	0.04	0.2045454545	0.007985803	0.0168539326	0.8274793388	1.375	1.0652173913	1.0222222222	1.6857876712	1.375	1.0652173913	1.0222222222	1.6857876712	6	2	38	132	8	178	0.75	0.1304347826	0.7752808989	0.0337078652	0.1363636364	2.0340909091	3.0340909091	0.96190821	0.18689527	0.9999996888	0.0000008467	1	0	0.0032013936	11.38019395	0.7	0.7	0.1381698559	0.0529721529	0.0083610428	6	5	38	129	11	178	0.5454545455	0.1224489796	0.7584269663	0.0337078652	0.1363636364	1.2066115702	2.2066115702	0.9997042939	0.0027509635	0.9999999871	0.0000000384	1	0	0.028155581	5.6050445058	0.5384615385	0.5384615385	0.1332346775	0.0005412329	0.0000111078	
49	E2__Economic_Inequality (01)(<7;8)) :  (P3__Human_Rights (01)(<4;5))  ->  P3__Human_Rights (01)(<8;9))) >÷< (Decision(Stable)  ->  Decision(Alert))	0.06	0.2	-0.0565764023	0	0.881010101	1.25	0.6676136364	1	1.407037521	1.25	1.4978723404	1	1.407037521	5	0	39	134	5	178	1	0.1136363636	0.7808988764	0.0280898876	0.1136363636	3.0454545455	4.0454545455	0.59049	1	0.9999991533	0.0000022334	1	0	0.0007718289	15.6673673148	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	8	2	37	131	10	178	0.8	0.170212766	0.7808988764	0.0449438202	0.1777777778	2.1644444444	3.1644444444	0.9298091736	0.2639010709	0.9999991533	0.0000022334	1	0	0.0002959683	16.7943994908	0.75	0.75	0.1200961154	0.0895618706	0.0152353027	
57	E2__Economic_Inequality (01)(<7;8)) :  (P3__Human_Rights (01)(<5;6))  ->  P3__Human_Rights (01)(<8;9))) >÷< (Decision(Warning)  ->  Decision(Alert))	0.06	0.2	-0.0565764023	0	0.881010101	1.25	0.6676136364	1	1.407037521	1.25	1.4978723404	1	1.407037521	5	0	39	134	5	178	1	0.1136363636	0.7808988764	0.0280898876	0.1136363636	3.0454545455	4.0454545455	0.59049	1	0.9999991533	0.0000022334	1	0	0.0007718289	15.6673673148	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	8	2	37	131	10	178	0.8	0.170212766	0.7808988764	0.0449438202	0.1777777778	2.1644444444	3.1644444444	0.9298091736	0.2639010709	0.9999991533	0.0000022334	1	0	0.0002959683	16.7943994908	0.75	0.75	0.1200961154	0.0895618706	0.0152353027	
24	E2__Economic_Inequality (01)(<7;8)) :  (P1__State_Legitimacy (01)(<8;9))  ->  P1__State_Legitimacy (01)(<6;7))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.06	0.1948051948	0.1086956522	0.0280898876	0.7063492063	1.2727272727	2	1.0364963504	1.3738067965	1.2727272727	2	1.0364963504	1.3738067965	10	1	35	132	11	178	0.9090909091	0.2173913043	0.797752809	0.0561797753	0.2222222222	2.595959596	3.595959596	0.6973568802	0.6861894039	0.9999858571	0.0000339185	1	0	0.000004182	26.7333230554	0.8461538462	0.8461538462	0.0964281801	0.3409976339	0.1183598373	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	
87	E3__Human_Flight_and_Brain_Drain (01)(<7;8)) :  (P1__State_Legitimacy (01)(<8;9))  ->  P1__State_Legitimacy (01)(<5;6))) >÷< (Decision(Alert)  ->  Decision(Stable))	0.06	0.1948051948	0.1086956522	0.0280898876	0.7063492063	1.2727272727	2	1.0364963504	1.3738067965	1.2727272727	2	1.0364963504	1.3738067965	10	1	35	132	11	178	0.9090909091	0.2173913043	0.797752809	0.0561797753	0.2222222222	2.595959596	3.595959596	0.6973568802	0.6861894039	0.9999858571	0.0000339185	1	0	0.000004182	26.7333230554	0.8461538462	0.8461538462	0.0964281801	0.3409976339	0.1183598373	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	
189	E2__Economic_Inequality (01)(<5;6)) :  (S2__Refugees_and_IDPs (01)(<3;4))  ->  S2__Refugees_and_IDPs (01)(<2;3))) >÷< (Decision(Stable)  ->  Decision(Sustainable))	0.07	0.1857142857	0.0936170213	0.0337078652	0.8155122655	1.26	1.88	1.0441176471	1.4467588933	1.26	1.88	1.0441176471	1.4467588933	9	1	35	133	10	178	0.9	0.2	0.797752809	0.0505617978	0.2045454545	2.6409090909	3.6409090909	0.7360989291	0.6513215599	0.9999858571	0.0000339185	1	0	0.0000143308	24.2641734509	0.8333333333	0.8333333333	0.1033622788	0.3026430281	0.1018945758	5	2	40	131	7	178	0.7142857143	0.1063829787	0.7640449438	0.0280898876	0.1111111111	1.8253968254	2.8253968254	0.9743085	0.1496944	0.9999999616	0.000000111	1	0	0.0118905254	8.2148074168	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	
